"Date","ATP","Tournament","Round","Surface","Court","Winner","Loser","B365W","B365L","TTT_Pct_W","TTT_Pct_L","pred","ttt_correct","bookie_pred","bookie_correct","bet365_right_ttt_wrong","ATPk"
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Munar J.","Hijikata R.",1.08,8,25.62,74.38,"Hijikata R.",FALSE,"Munar J.",TRUE,TRUE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Seyboth Wild T.","Barrere G.",1.4,3,63.7,36.3,"Seyboth Wild T.",TRUE,"Seyboth Wild T.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Medjedovic H.","Popyrin A.",1.8,2,26.92,73.08,"Popyrin A.",FALSE,"Medjedovic H.",TRUE,TRUE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Passaro F.","Rinderknech A.",2.2,1.67,28.72,71.28,"Rinderknech A.",FALSE,"Rinderknech A.",FALSE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Nadal R.","Bergs Z.",1.14,5.5,88.76,11.24,"Nadal R.",TRUE,"Nadal R.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Napolitano S.","Wolf J.J.",1.44,2.75,1.37,98.63,"Wolf J.J.",FALSE,"Napolitano S.",TRUE,TRUE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Gigante M.","Zeppieri G.",2.38,1.57,43.42,56.58,"Zeppieri G.",FALSE,"Zeppieri G.",FALSE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Moutet C.","Safiullin R.",1.73,2.1,0.07,99.93,"Safiullin R.",FALSE,"Moutet C.",TRUE,TRUE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Kecmanovic M.","Nakashima B.",1.73,2.1,65.26,34.74,"Kecmanovic M.",TRUE,"Kecmanovic M.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Arnaldi M.","Mayot H.",1.17,5,76.08,23.92,"Arnaldi M.",TRUE,"Arnaldi M.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Draper J.","Coric B.",1.67,2.2,89.93,10.07,"Draper J.",TRUE,"Draper J.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Carballes Baena R.","O Connell C.",1.44,2.75,35.88,64.12,"O Connell C.",FALSE,"Carballes Baena R.",TRUE,TRUE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Giron M.","Ruusuvuori E.",2.1,1.73,17.32,82.68,"Ruusuvuori E.",FALSE,"Ruusuvuori E.",FALSE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Struff J.L.","Cachin P.",1.22,4.33,98.35,1.65,"Struff J.L.",TRUE,"Struff J.L.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Van De Zandschulp B.","Moreno De Alboran N.",1.44,2.75,98.55,1.45,"Van De Zandschulp B.",TRUE,"Van De Zandschulp B.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Fognini F.","Evans D.",1.53,2.5,54.14,45.86,"Fognini F.",TRUE,"Fognini F.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Muller A.","Fucsovics M.",2.5,1.53,4.78,95.22,"Fucsovics M.",FALSE,"Fucsovics M.",FALSE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Karatsev A.","Mcdonald M.",1.25,4,51.62,48.38,"Karatsev A.",TRUE,"Karatsev A.",TRUE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Lajovic D.","Sonego L.",2,1.8,48.92,51.08,"Sonego L.",FALSE,"Sonego L.",FALSE,FALSE,29
2024-05-09,29,"Internazionali BNL d'Italia","1st Round","Clay","Outdoor","Nardi L.","Altmaier D.",2.2,1.67,1.71,98.29,"Altmaier D.",FALSE,"Altmaier D.",FALSE,FALSE,29
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Sonego L.","Griekspoor T.",2.3,1.62,7.98,92.02,"Griekspoor T.",FALSE,"Griekspoor T.",FALSE,FALSE,48
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Nishikori K.","Michelsen A.",3.5,1.3,56.31,43.69,"Nishikori K.",TRUE,"Michelsen A.",FALSE,FALSE,48
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Etcheverry T.","Jarry N.",1.73,2.1,5.14,94.86,"Jarry N.",FALSE,"Etcheverry T.",TRUE,TRUE,48
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Borges N.","Kecmanovic M.",2.38,1.57,4.05,95.95,"Kecmanovic M.",FALSE,"Kecmanovic M.",FALSE,FALSE,48
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Khachanov K.","Diallo G.",1.4,3,99.52,0.48,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Carreno Busta P.","Marozsan F.",3.5,1.3,3.4,96.6,"Marozsan F.",FALSE,"Marozsan F.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Rune H.","Bautista Agut R.",NA,NA,98.67,1.33,"Rune H.",TRUE,NA,FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Tabilo A.","Tiafoe F.",2.3,1.62,8.78,91.22,"Tiafoe F.",FALSE,"Tiafoe F.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Thompson J.","Draper J.",3.2,1.36,1.9,98.1,"Draper J.",FALSE,"Draper J.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Paul T.","Darderi L.",1.13,6,80.37,19.63,"Paul T.",TRUE,"Paul T.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Hijikata R.","Daniel T.",2.3,1.62,50.47,49.53,"Hijikata R.",TRUE,"Daniel T.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Arnaldi M.","Mcdonald M.",1.8,2,68.2,31.8,"Arnaldi M.",TRUE,"Arnaldi M.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Shelton B.","Bublik A.",1.5,2.63,73.09,26.91,"Shelton B.",TRUE,"Shelton B.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Davidovich Fokina A.","Safiullin R.",1.91,1.91,76.41,23.59,"Davidovich Fokina A.",TRUE,NA,FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Humbert U.","Fils A.",1.62,2.3,34.55,65.45,"Fils A.",FALSE,"Humbert U.",TRUE,TRUE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Coric B.","Martinez P.",1.33,3.4,99.2,0.8,"Coric B.",TRUE,"Coric B.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Nakashima B.","Shapovalov D.",2.1,1.73,3.68,96.32,"Shapovalov D.",FALSE,"Shapovalov D.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Duckworth J.","Giron M.",2.63,1.5,2.48,97.52,"Giron M.",FALSE,"Giron M.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Popyrin A.","Machac T.",2.3,1.62,55.96,44.04,"Popyrin A.",TRUE,"Machac T.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Fritz T.","Navone M.",1.06,10,25.96,74.04,"Navone M.",FALSE,"Fritz T.",TRUE,TRUE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Rinderknech A.","Mannarino A.",1.5,2.63,0.01,99.99,"Mannarino A.",FALSE,"Rinderknech A.",TRUE,TRUE,48
2024-08-08,48,"Canadian Open","1st Round","Hard","Outdoor","Korda S.","Pospisil V.",1.07,9,97,3,"Korda S.",TRUE,"Korda S.",TRUE,FALSE,48
2024-08-08,48,"Canadian Open","1st Round","Hard","Outdoor","Cobolli F.","Auger-Aliassime F.",4,1.25,22.31,77.69,"Auger-Aliassime F.",FALSE,"Auger-Aliassime F.",FALSE,FALSE,48
2024-08-08,48,"Canadian Open","1st Round","Hard","Outdoor","Kokkinakis T.","Monfils G.",1.73,2.1,37.43,62.57,"Monfils G.",FALSE,"Kokkinakis T.",TRUE,TRUE,48
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Muller A.","Nardi L.",1.53,2.5,94.62,5.38,"Muller A.",TRUE,"Muller A.",TRUE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Rinderknech A.","Opelka R.",1.91,1.91,61.29,38.71,"Rinderknech A.",TRUE,NA,FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Wu Y.","Nagal S.",1.57,2.38,70.55,29.45,"Wu Y.",TRUE,"Wu Y.",TRUE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Van De Zandschulp B.","Carreno Busta P.",2.38,1.57,75.07,24.93,"Van De Zandschulp B.",TRUE,"Carreno Busta P.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Monfils G.","Dzumhur D.",1.25,4,63.13,36.87,"Monfils G.",TRUE,"Monfils G.",TRUE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Carballes Baena R.","Bautista Agut R.",2.75,1.44,22.91,77.09,"Bautista Agut R.",FALSE,"Bautista Agut R.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Cazaux A.","Cilic M.",2.5,1.53,6.5,93.5,"Cilic M.",FALSE,"Cilic M.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Fognini F.","Darderi L.",2.1,1.73,54.75,45.25,"Fognini F.",TRUE,"Darderi L.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Shapovalov D.","Sonego L.",1.5,2.63,48.68,51.32,"Sonego L.",FALSE,"Shapovalov D.",TRUE,TRUE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Vukic A.","Moutet C.",NA,NA,87.31,12.69,"Vukic A.",TRUE,NA,FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Svajda Z.","Mannarino A.",2.1,1.73,4.99,95.01,"Mannarino A.",FALSE,"Mannarino A.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Shang J.","Wong C.",1.22,4.33,88.9,11.1,"Shang J.",TRUE,"Shang J.",TRUE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Davidovich Fokina A.","Diallo G.",1.73,2.1,98.74,1.26,"Davidovich Fokina A.",TRUE,"Davidovich Fokina A.",TRUE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Daniel T.","Gerasimov E.",1.29,3.75,46.07,53.93,"Gerasimov E.",FALSE,"Daniel T.",TRUE,TRUE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Seyboth Wild T.","Evans D.",2.5,1.53,76.86,23.14,"Seyboth Wild T.",TRUE,"Evans D.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Nishikori K.","Navone M.",1.29,3.75,52.61,47.39,"Nishikori K.",TRUE,"Nishikori K.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Kecmanovic M.","Hijikata R.",1.53,2.5,39.77,60.23,"Hijikata R.",FALSE,"Kecmanovic M.",TRUE,TRUE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Munar J.","Gaston H.",1.44,2.75,73.01,26.99,"Munar J.",TRUE,"Munar J.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Goffin D.","Duckworth J.",1.44,2.75,81.99,18.01,"Goffin D.",TRUE,"Goffin D.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Zhou Y.","Nishioka Y.",5.5,1.14,5.06,94.94,"Nishioka Y.",FALSE,"Nishioka Y.",FALSE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Berrettini M.","O Connell C.",1.36,3.2,68.53,31.47,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Mensik J.","Martinez P.",1.4,3,98.16,1.84,"Mensik J.",TRUE,"Mensik J.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Griekspoor T.","Diaz Acosta F.",1.2,4.5,99.61,0.39,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Giron M.","Tu L.",1.53,2.5,86.75,13.25,"Giron M.",TRUE,"Giron M.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Watanuki Y.","Kotov P.",2,1.8,28.65,71.35,"Kotov P.",FALSE,"Kotov P.",FALSE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Shevchenko A.","Ramanathan R.",1.22,4.33,96.33,3.67,"Shevchenko A.",TRUE,"Shevchenko A.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Safiullin R.","Zhukayev B.",1.2,4.5,86.47,13.53,"Safiullin R.",TRUE,"Safiullin R.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Bergs Z.","Zhang Zh.",2.1,1.73,1.99,98.01,"Zhang Zh.",FALSE,"Zhang Zh.",FALSE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Bellucci M.","Harris B.",1.4,3,16.02,83.98,"Harris B.",FALSE,"Bellucci M.",TRUE,TRUE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Atmane T.","Kovacevic A.",1.73,2.1,85.67,14.33,"Atmane T.",TRUE,"Atmane T.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Wawrinka S.","Mpetshi G.",2.1,1.73,77.07,22.93,"Wawrinka S.",TRUE,"Mpetshi G.",FALSE,FALSE,56
2024-10-04,56,"Shanghai Masters","1st Round","Hard","Outdoor","Michelsen A.","Bu Y.",1.57,2.38,93.6,6.4,"Michelsen A.",TRUE,"Michelsen A.",TRUE,FALSE,56
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Rinderknech A.","Machac T.",3.75,1.29,9.78,90.22,"Machac T.",FALSE,"Machac T.",FALSE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Griekspoor T.","Darderi L.",1.2,4.5,92.81,7.19,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Thompson J.","Martinez P.",1.33,3.4,99.14,0.86,"Thompson J.",TRUE,"Thompson J.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Cerundolo F.","Halys Q.",2,1.8,87.82,12.18,"Cerundolo F.",TRUE,"Halys Q.",FALSE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Etcheverry T.","Zhang Zh.",1.67,2.2,67.95,32.05,"Etcheverry T.",TRUE,"Etcheverry T.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Giron M.","Shang J.",1.62,2.3,37.9,62.1,"Shang J.",FALSE,"Giron M.",TRUE,TRUE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Humbert U.","Nakashima B.",1.53,2.5,98.8,1.2,"Humbert U.",TRUE,"Humbert U.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Kecmanovic M.","Baez S.",1.4,3,21.91,78.09,"Baez S.",FALSE,"Kecmanovic M.",TRUE,TRUE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Bublik A.","Fognini F.",1.67,2.2,56.58,43.42,"Bublik A.",TRUE,"Bublik A.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Tsitsipas S.","Carballes Baena R.",1.17,5,99.97,0.03,"Tsitsipas S.",TRUE,"Tsitsipas S.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Jarry N.","Sonego L.",2.38,1.57,94.45,5.55,"Jarry N.",TRUE,"Sonego L.",FALSE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Tabilo A.","Borges N.",1.57,2.38,95.16,4.84,"Tabilo A.",TRUE,"Tabilo A.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Mannarino A.","Paul T.",6,1.13,24.61,75.39,"Paul T.",FALSE,"Paul T.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Struff J.L.","Musetti L.",2.63,1.5,45.69,54.31,"Musetti L.",FALSE,"Musetti L.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Michelsen A.","Hurkacz H.",2.2,1.67,0.74,99.26,"Hurkacz H.",FALSE,"Hurkacz H.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Fils A.","Cilic M.",1.25,4,97.45,2.55,"Fils A.",TRUE,"Fils A.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Popyrin A.","Berrettini M.",2.5,1.53,60.5,39.5,"Popyrin A.",TRUE,"Berrettini M.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Mpetshi G.","Tiafoe F.",2.2,1.67,5.01,94.99,"Tiafoe F.",FALSE,"Tiafoe F.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Khachanov K.","O Connell C.",1.29,3.75,99.89,0.11,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Rune H.","Arnaldi M.",1.25,3.75,91.41,8.59,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Bergs Z.","Gasquet R.",1.41,2.75,38.74,61.26,"Gasquet R.",FALSE,"Bergs Z.",TRUE,TRUE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","De Minaur A.","Navone M.",1.08,8,88.15,11.85,"De Minaur A.",TRUE,"De Minaur A.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Shelton B.","Moutet C.",1.29,3.75,99.93,0.07,"Shelton B.",TRUE,"Shelton B.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Draper J.","Lehecka J.",1.5,2.63,76.55,23.45,"Draper J.",TRUE,"Draper J.",TRUE,FALSE,62
