ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,GamesMatch,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,Fatigue_W,Fatigue_L,mu_winner,mu_loser,sigma_winner,sigma_loser,p_ttt_win,p_adj_win,y,pred_base,ttt_correct,pred_fat,ttt_fat_correct,p_book,pred_book,bookie_correct,p_base_fav,y_base_fav,p_fat_fav,y_fat_fav,p_book_fav,y_book_fav,theta_used,ATP_k
47,Washington,Citi Open,2024-07-30,ATP500,Outdoor,Hard,2nd Round,3,Nakashima B.,O Connell C.,54,94,915,653,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.38,3.35,1.42,3.35,1.38,3.01,16,1.9080762599603425,0.25726201814519334,1.9546373488103737,0.2624328087559909,0,17.25,1.9080762599603425,1.9546373488103737,0.25726201814519334,0.2624328087559909,0.44958989026808766,0.28248981726554184,1,O Connell C.,FALSE,O Connell C.,FALSE,0.6818181818181818,Nakashima B.,TRUE,0.5504101097319123,0,0.7175101827344581,0,0.6818181818181818,1,-0.04230821985413437,47
47,Washington,Citi Open,2024-07-30,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov D.,Mannarino A.,139,32,450,1340,6,2,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.3,3.92,1.33,3.92,1.29,3.57,15,2.1030362730899563,0.2691881740038978,2.3132468127918675,0.2235884069931441,12.75,0,2.1030362730899563,2.3132468127918675,0.2691881740038978,0.2235884069931441,0.27401517302638156,0.3929530894733915,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.744047619047619,Shapovalov D.,TRUE,0.7259848269736184,0,0.6070469105266085,0,0.744047619047619,1,-0.04230821985413437,47
47,Washington,Citi Open,2024-07-31,ATP500,Outdoor,Hard,2nd Round,3,Kovacevic A.,Carballes Baena R.,82,53,718,920,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.57,2.58,1.67,2.58,1.6,2.33,26,1.3164789047193532,0.3548707117389481,1.8873874195239817,0.23460700503300505,21,0,1.3164789047193532,1.8873874195239817,0.3548707117389481,0.23460700503300505,0.08979483725711304,0.19346199597940017,1,Carballes Baena R.,FALSE,Carballes Baena R.,FALSE,0.5684754521963824,Kovacevic A.,TRUE,0.910205162742887,0,0.8065380040205998,0,0.5684754521963824,1,-0.04230821985413437,47
47,Washington,Citi Open,2024-08-01,ATP500,Outdoor,Hard,3rd Round,3,Thompson J.,Mpetshi G.,33,49,1331,1002,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.81,2.11,1.81,2.11,1.78,2.02,22,2.279472479537751,0.22192315429585616,2.637484313525275,0.440138432412798,0,19.5,2.279472479537751,2.637484313525275,0.22192315429585616,0.440138432412798,0.23382566195822369,0.11796495259729417,1,Mpetshi G.,FALSE,Mpetshi G.,FALSE,0.5483028720626633,Thompson J.,TRUE,0.7661743380417763,0,0.8820350474027059,0,0.5483028720626633,1,-0.04230821985413437,47
48,Montreal,Canadian Open,2024-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Etcheverry T.,Jarry N.,38,24,1255,1710,7,6,6,7,6,2,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.77,2.15,1.8,2.25,1.74,2.1,34,2.2477816221436795,0.21674996778972663,2.8245596709855683,0.2274226842979878,0,0,2.2477816221436795,2.8245596709855683,0.21674996778972663,0.2274226842979878,0.03318699038970463,0.03318699038970462,1,Jarry N.,FALSE,Jarry N.,FALSE,0.5483028720626633,Etcheverry T.,TRUE,0.9668130096102954,0,0.9668130096102954,0,0.5483028720626633,1,-0.0382851155509652,48
48,Montreal,Canadian Open,2024-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Humbert U.,Fils A.,15,23,2360,1770,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.65,2.35,1.65,2.35,1.62,2.27,16,2.653599182836148,0.21109098394675385,2.668788728685173,0.22595806586229045,0,0,2.653599182836148,2.668788728685173,0.21109098394675385,0.22595806586229045,0.4804109256597051,0.4804109256597051,1,Fils A.,FALSE,Fils A.,FALSE,0.586734693877551,Humbert U.,TRUE,0.5195890743402949,0,0.5195890743402949,0,0.586734693877551,1,-0.0382851155509652,48
48,Montreal,Canadian Open,2024-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Rinderknech A.,Mannarino A.,65,31,786,1340,6,4,2,6,6,4,NA,NA,NA,NA,2,1,Completed,1.5,2.63,1.56,2.57,1.56,2.63,1.52,2.53,28,1.6053701528090831,0.258219827839016,2.286848462076319,0.2221031053846358,0,0,1.6053701528090831,2.286848462076319,0.258219827839016,0.2221031053846358,0.022705543993589077,0.022705543993589077,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.6368038740920097,Rinderknech A.,TRUE,0.977294456006411,0,0.977294456006411,0,0.6368038740920097,1,-0.0382851155509652,48
48,Montreal,Canadian Open,2024-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Kokkinakis T.,Monfils G.,81,34,697,1315,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.84,2.05,1.84,2.12,1.78,2.04,18,2.2294741808720127,0.28430428520730144,2.629133138181063,0.25651688834657627,0,0,2.2294741808720127,2.629133138181063,0.28430428520730144,0.25651688834657627,0.14831061104592322,0.14831061104592322,1,Monfils G.,FALSE,Monfils G.,FALSE,0.5483028720626633,Kokkinakis T.,TRUE,0.8516893889540768,0,0.8516893889540768,0,0.5483028720626633,1,-0.0382851155509652,48
48,Montreal,Canadian Open,2024-08-10,Masters 1000,Outdoor,Hard,3rd Round,3,Korda S.,Ruud C.,18,9,2270,3880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walkover,1.8,2,1.81,2.1,1.83,2.1,1.8,2.02,0,2.945156442323139,0.22431257516077632,3.0976213627888756,0.2025458939016972,1.6875,16.875,2.945156442323139,3.0976213627888756,0.22431257516077632,0.2025458939016972,0.30696484456253326,0.19848300579669131,1,Ruud C.,FALSE,Ruud C.,FALSE,0.5263157894736842,Korda S.,TRUE,0.6930351554374667,0,0.8015169942033087,0,0.5263157894736842,1,-0.0382851155509652,48
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Zhang Zh.,Mpetshi G.,44,48,1161,1052,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.88,2.02,1.91,2.02,1.84,1.95,22,2.304157406943228,0.23343605015728577,2.6146445207554216,0.4160122709398628,0,0,2.304157406943228,2.6146445207554216,0.23343605015728577,0.4160122709398628,0.2575638981027239,0.2575638981027239,1,Mpetshi G.,FALSE,Mpetshi G.,FALSE,0.5263157894736842,Zhang Zh.,TRUE,0.742436101897276,0,0.742436101897276,0,0.5263157894736842,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Griekspoor T.,57,41,905,1220,6,1,5,7,6,2,NA,NA,NA,NA,2,1,Completed,1.8,2,1.89,2,1.9,2,1.82,1.97,27,1.958727337406495,0.27731882920707646,2.6949750267453885,0.2199563130805404,0,0,1.958727337406495,2.6949750267453885,0.27731882920707646,0.2199563130805404,0.01876091063104185,0.01876091063104185,1,Griekspoor T.,FALSE,Griekspoor T.,FALSE,0.5263157894736842,Michelsen A.,TRUE,0.9812390893689582,0,0.9812390893689582,0,0.5263157894736842,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Musetti L.,Jarry N.,18,25,2250,1710,4,6,7,6,7,6,NA,NA,NA,NA,2,1,Completed,1.4,3,1.44,3,1.44,3.1,1.41,2.89,36,2.6276658782738136,0.20737051821823352,2.789640795601953,0.2276710872761765,0,0,2.6276658782738136,2.789640795601953,0.20737051821823352,0.2276710872761765,0.29945508199457815,0.29945508199457815,1,Jarry N.,FALSE,Jarry N.,FALSE,0.6818181818181818,Musetti L.,TRUE,0.7005449180054218,0,0.7005449180054218,0,0.6818181818181818,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Borges N.,Mannarino A.,39,33,1265,1340,6,4,3,6,6,1,NA,NA,NA,NA,2,1,Completed,1.33,3.4,1.38,3.26,1.41,3.4,1.35,3.15,26,1.9233292650701683,0.26091993506282446,2.2479344241295327,0.2206107632411027,0,0,1.9233292650701683,2.2479344241295327,0.26091993506282446,0.2206107632411027,0.17105251943021946,0.17105251943021946,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.7188160676532769,Borges N.,TRUE,0.8289474805697805,0,0.8289474805697805,0,0.7188160676532769,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-15,Masters 1000,Outdoor,Hard,2nd Round,3,Cobolli F.,Darderi L.,31,34,1348,1316,7,6,3,1,NA,NA,NA,NA,NA,NA,1,0,Retired,1.53,2.5,1.55,2.64,1.59,2.64,1.54,2.45,17,2.364125250806085,0.2614528215329088,2.4664331443871057,0.3042812669804494,12.65625,12.375,2.364125250806085,2.4664331443871057,0.2614528215329088,0.3042812669804494,0.39935459569538045,0.402006860860389,1,Darderi L.,FALSE,Darderi L.,FALSE,0.6203473945409429,Cobolli F.,TRUE,0.6006454043046195,0,0.5979931391396109,0,0.6203473945409429,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-15,Masters 1000,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Purcell M.,513,68,77,775,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.83,2.09,1.87,2.12,1.79,2.01,18,0.8635125848923182,0.7116530428136403,1.5351773887734608,0.265522105638999,14.25,17.25,0.8635125848923182,1.5351773887734608,0.7116530428136403,0.265522105638999,0.18827642471724343,0.17092853492365884,1,Purcell M.,FALSE,Purcell M.,FALSE,0.5263157894736842,Carreno Busta P.,TRUE,0.8117235752827565,0,0.8290714650763411,0,0.5263157894736842,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-15,Masters 1000,Outdoor,Hard,2nd Round,3,Nakashima B.,Fils A.,49,24,1035,1755,7,5,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.84,2.08,1.84,2.12,1.77,2.04,25,2.0070846232531565,0.2460777790263816,2.6475724167796906,0.2253364932429824,24.75,12.75,2.0070846232531565,2.6475724167796906,0.2460777790263816,0.2253364932429824,0.027456335634175235,0.04326968413948603,1,Fils A.,FALSE,Fils A.,FALSE,0.5483028720626633,Nakashima B.,TRUE,0.9725436643658247,0,0.9567303158605139,0,0.5483028720626633,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Ruud C.,19,8,2115,3890,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.65,2.39,1.68,2.39,1.62,2.28,16,2.544096788164159,0.22769635921198564,3.0828097288343077,0.20219997334947687,9,0,2.544096788164159,3.0828097288343077,0.22769635921198564,0.20219997334947687,0.03844069566537168,0.053859971931931094,1,Ruud C.,FALSE,Ruud C.,FALSE,0.586734693877551,Auger-Aliassime F.,TRUE,0.9615593043346283,0,0.946140028068069,0,0.586734693877551,1,-0.03927072751901528,49
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-17,Masters 1000,Outdoor,Hard,3rd Round,3,Tiafoe F.,Lehecka J.,27,35,1515,1315,6,4,6,7,7,6,NA,NA,NA,NA,2,1,Completed,1.8,2,1.78,2.16,1.9,2.16,1.78,2.02,36,2.5299685216496908,0.21584327473672657,2.8045656986557255,0.22861562238579353,9.5625,12.9375,2.5299685216496908,2.8045656986557255,0.21584327473672657,0.22861562238579353,0.19122965350024762,0.17156465128157983,1,Lehecka J.,FALSE,Lehecka J.,FALSE,0.5263157894736842,Tiafoe F.,TRUE,0.8087703464997524,0,0.8284353487184202,0,0.5263157894736842,1,-0.03927072751901528,49
